,Close,MA10,EMA12,EMA26,MACD,UB,LB,ATR,RSI,pivot,s1,r1,s2,r2,s3,r3,CCI,mom,^IXIC,usd_interest,usd_inflation,gbp_interest,gbp_inflation
2019-06-11,1.2691160440444946,1.2670638918876649,1.270307665399982,1.2773002247472445,-0.0069925593472623,1.290455161572431,1.2537230501165646,0.0073821970394679,51.798951540228536,1.269727071126302,1.2666875521341958,1.2721555630366006,1.2642590602238972,1.2751950820287068,1.261219541231791,1.2776235739390054,10.98182804223588,-0.0011607408523559,7822.56982421875,2.37,1.59855,0.75,2.0
2019-06-12,1.2724426984786987,1.2677114605903623,1.2706361320274766,1.2769404079866111,-0.0063042759591347,1.2853119938149469,1.256479421399592,0.0070038012095859,62.614600072452106,1.2723844448725383,1.2689005931218469,1.2759265502293906,1.2653584877649944,1.2794104019800825,1.2618746360143027,1.2829525073369346,8.381950587614027,0.0035842657089233,7792.72021484375,2.37,1.33384,0.75,2.0
2019-06-13,1.2693415880203247,1.268351101875305,1.2704369714109915,1.276377532433553,-0.0059405610225613,1.2808461309913628,1.258813881730653,0.0069448096411568,62.421809527777945,1.2688016891479492,1.2670360803604126,1.271107196807861,1.2647305727005005,1.272872805595398,1.262964963912964,1.27517831325531,5.262397501501491,-0.0004996061325073,7837.1298828125,2.37,1.33384,0.75,2.0
2019-06-14,1.268005609512329,1.269054615497589,1.2700629157342744,1.2757573899949437,-0.0056944742606692,1.2774910997256053,1.260494225134014,0.007082530430385,64.00976160971635,1.2651383479436238,1.2618849674860635,1.2712589899698892,1.255764325459798,1.2745123704274497,1.2525109450022378,1.2806330124537149,3.5632970893253995,-0.0042914152145385,7796.66015625,2.36,1.33384,0.75,2.0
2019-06-17,1.2596044540405271,1.2686199784278869,1.268453921627544,1.2745608762205425,-0.0061069545929985,1.2758610605911862,1.260107648400818,0.0074817282812935,42.881520066850136,1.2585619688034058,1.2565667629241943,1.2615996599197388,1.253529071807861,1.2635948657989502,1.25153386592865,1.2666325569152832,0.0421372631945029,-0.0095115900039675,7845.02001953125,2.38,1.33384,0.75,2.0
2019-06-18,1.2541544437408447,1.2673938274383545,1.266254001952667,1.2730492886294538,-0.0067952866767868,1.276671667239455,1.257396929123613,0.0076182484626769,31.706701098768207,1.253655234972636,1.2512183984120688,1.256591280301412,1.248282353083293,1.259028116861979,1.2458455165227258,1.261964162190755,-0.1392216726946443,-0.018288254737854,7953.8798828125,2.37,1.33384,0.75,2.0
2019-06-19,1.2566603422164917,1.2660321831703183,1.2647780543009477,1.271835292598864,-0.0070572382979166,1.2764920964266822,1.2559512958500816,0.0077706319945198,28.829323082511934,1.2583543459574382,1.2528537114461265,1.2621609767278037,1.249047080675761,1.2676616112391157,1.2435464461644492,1.271468242009481,2.1693935081569733,-0.012681245803833,7987.31982421875,2.37,1.33384,0.75,1.9
2019-06-20,1.2656625509262085,1.265712594985962,1.2649141307048335,1.2713780524749638,-0.0064639217701301,1.276456952675503,1.255911099330265,0.0083619015557425,45.97927321265204,1.2678697109222412,1.263167142868042,1.2703651189804075,1.2606717348098757,1.275067687034607,1.2559691667556765,1.2775630950927734,8.17806261790434,-0.0023430585861206,8051.33984375,2.37,1.33384,0.75,1.9
2019-06-21,1.270793318748474,1.265807807445526,1.2658186211730862,1.2713347388655942,-0.005516117692508,1.2768786589782617,1.255922325404368,0.0085830603327069,51.08465673133569,1.2692433993021648,1.2660441001256308,1.2739926179250085,1.2612948815027871,1.2771919171015422,1.2580955823262534,1.2819411357243855,8.405406550972485,0.0111888647079467,8031.7099609375,2.38,1.33384,0.75,1.9
2019-06-24,1.2750873565673828,1.2660868406295775,1.2672445804645165,1.271612710547208,-0.0043681300826916,1.2773864317333037,1.2556757759655184,0.0085287945611136,53.05095659291817,1.2742846409479778,1.2719029982884726,1.2774689992268882,1.2687186400095622,1.2798506418863933,1.2663369973500571,1.2830350001653037,6.858148141153193,0.020932912826538,8005.7001953125,2.38,1.33384,0.75,1.9
2019-06-25,1.2739664316177368,1.2665718793869016,1.2682787114111658,1.271787060256136,-0.0035083488449703,1.278154658144491,1.2554811131300758,0.0084689174379621,55.55361432627211,1.27453617254893,1.2706759770711265,1.2778266270955407,1.2673855225245156,1.2816868225733442,1.2635253270467122,1.284977277119955,6.450010516898642,0.0173060894012451,7884.72021484375,2.38,1.33384,0.75,1.9
2019-06-26,1.2690677642822266,1.2662343859672545,1.2684001041605597,1.2715856309247353,-0.0031855267641756,1.278345454222524,1.2556003923350931,0.00849164383752,46.27002927482233,1.2687267065048218,1.2667570114135744,1.271037459373474,1.264446258544922,1.2730071544647217,1.2624765634536748,1.2753179073333738,6.025174848135024,0.003405213356018,7909.97021484375,2.38,1.33384,0.75,1.9
2019-06-27,1.269841194152832,1.2662843465805051,1.268621810313217,1.271456413386076,-0.0028346030728589,1.278593829886457,1.2560416185693537,0.0083787015506199,50.58211405601962,1.2696520884831746,1.266877690951029,1.272615591684977,1.2639141877492268,1.2753899892171223,1.2611397902170816,1.2783534924189248,6.213044412494217,-0.0009521245956418,7967.759765625,2.38,1.33384,0.75,1.9
2019-06-28,1.267748475074768,1.2662586331367491,1.268487451045763,1.271181751288942,-0.0026943002431789,1.2785297301129068,1.2567835185214316,0.0083436114447457,49.70559251383319,1.2692572673161824,1.26509956518809,1.2719061772028604,1.262450655301412,1.2760638793309529,1.2582929531733194,1.2787127892176309,6.245924932701691,-0.0073388814926147,8006.240234375,2.4,1.33384,0.75,1.9
2019-07-01,1.2694543600082395,1.2672436237335205,1.2686362062707597,1.2710537963792603,-0.0024175901085008,1.2786879547552243,1.257175647406183,0.0084897109440394,63.31984588847887,1.2678533395131428,1.2648971478144326,1.2724105517069495,1.2603399356206255,1.27536674340566,1.2573837439219155,1.2799239555994668,4.91180222089366,-0.0045120716094972,8091.16015625,2.39,1.33384,0.75,1.9
2019-07-02,1.2644623517990112,1.2682744145393372,1.2679940748135674,1.2705655412251675,-0.0025714664116003,1.2786833165032196,1.2569849254744718,0.008760494845254,64.1140234327819,1.2626539866129558,1.260445793469747,1.2666705449422202,1.2564292351404829,1.268878738085429,1.254221041997274,1.2728952964146931,3.594037323928591,-0.0046054124832153,8109.08984375,2.4,1.33384,0.75,1.9
2019-07-03,1.25982666015625,1.268591046333313,1.2667375494816724,1.269770068553396,-0.0030325190717237,1.2786605448880992,1.2559626846155325,0.008948266506195,54.09653011052199,1.25865105787913,1.257062633832296,1.2614150842030845,1.2542986075083415,1.2630035082499187,1.2527101834615073,1.265767534573873,3.9597322912512656,-0.010014533996582,8170.22998046875,2.41,1.33384,0.75,1.9
2019-07-05,1.2583048343658447,1.2666032552719115,1.2643383309117189,1.268132249844128,-0.0037939189324094,1.278698460646808,1.2537126020706295,0.0082602415766034,26.07442527554366,1.2551016012827556,1.2515024741490683,1.2619039614995322,1.2447001139322915,1.2655030886332197,1.2411009867986045,1.272305448849996,3.42966832707172,-0.0111495256423947,8161.7900390625,2.42,1.33384,0.75,1.9
2019-07-08,1.2525520324707031,1.2643497228622436,1.2625250542284854,1.2669781596683187,-0.0044531054398333,1.2787609363477523,1.2516756271440688,0.0082098586218697,9.111987818382516,1.252250909805298,1.2504260540008545,1.2543768882751465,1.248300075531006,1.2562017440795898,1.2464752197265625,1.2583277225494385,3.2951131678435166,-0.0119103193283081,8098.3798828125,2.41,1.33384,0.75,1.9
2019-07-09,1.2516427040100098,1.2621173501014709,1.260850846502566,1.2658421999899254,-0.0049913534873593,1.2790344212653366,1.249654808223036,0.0081191403525216,9.182494670717276,1.249266266822815,1.2464979887008667,1.2544109821319578,1.241353273391724,1.257179260253906,1.2385849952697756,1.2623239755630489,2.197731258977329,-0.0081839561462402,8141.72998046875,2.41,1.33384,0.75,1.9
2019-07-10,1.2458575963974,1.2597963333129882,1.2585441926402328,1.2643618589830716,-0.0058176663428388,1.2793400711554996,1.2466906481247433,0.0075246351105826,8.89418103357211,1.2474981546401978,1.2428834438323977,1.2504723072052004,1.2399092912673948,1.2550870180130007,1.2352945804595945,1.2580611705780034,2.0442149605540654,-0.0124155282974243,8202.5302734375,2.41,1.33384,0.75,1.9
2019-07-11,1.2508130073547363,1.2578935146331789,1.2573547795193871,1.2633582403439356,-0.0060034608245485,1.2789946618025398,1.2451831994111444,0.007769124848502,20.64837630098154,1.252889076868693,1.2485491832097373,1.2551529010136924,1.246285359064738,1.2594927946726482,1.2419454654057822,1.2617566188176474,2.8412685411059586,-0.0074918270111083,8196.0400390625,2.4,1.14188,0.75,1.9
2019-07-12,1.2523481845855713,1.256353485584259,1.256584534144954,1.262542680658131,-0.005958146513177,1.2785057233443946,1.2441063953766136,0.0077391011374337,25.82877114727565,1.253627856572469,1.250990072886149,1.2549859682718911,1.2496319611867268,1.2576237519582112,1.2469941775004068,1.258981863657633,2.8553316001953517,-0.0002038478851318,8244.1396484375,2.38,1.14188,0.75,1.9
2019-07-15,1.2571974992752075,1.2551277995109558,1.2566788364726853,1.2621467412964331,-0.0054679048237478,1.2784689875620254,1.243902435682451,0.0076891609600611,32.49024189208541,1.2553420861562092,1.253044048945109,1.2594955364863076,1.2488905986150105,1.261793573697408,1.2465925614039102,1.2659470240275064,2.702151365937936,0.0055547952651977,8258.1904296875,2.4,1.14188,0.75,1.9
2019-07-16,1.251799464225769,1.2538615107536315,1.2559281638193136,1.2613802763282358,-0.0054521125089221,1.278583464622514,1.2435524606704549,0.0083967276981898,32.11765339654151,1.2478583653767903,1.2436821858088174,1.2559756437937415,1.235564907391866,1.2601518233617146,1.231388727823893,1.268269101778666,1.949199153799405,0.0059418678283691,8222.7998046875,2.41,1.14188,0.75,1.9
2019-07-17,1.2412029504776,1.2519991397857666,1.253662746382127,1.259885659598559,-0.0062229132164319,1.279872259607063,1.2407179265120163,0.0089479769979204,27.489618484716612,1.2411609490712483,1.2383860747019448,1.2439778248469031,1.2355691989262898,1.2467526992162068,1.2327943245569863,1.2495695749918618,0.8878481434050134,-0.0096100568771362,8185.2099609375,2.41,1.14188,0.75,1.9
2019-07-18,1.2434717416763306,1.2505190014839171,1.2520948995043122,1.258669813826542,-0.0065749143222297,1.2799605620514445,1.238410543142647,0.0090577942984444,32.413720818897986,1.2453113794326782,1.2410757541656494,1.2477073669433594,1.2386797666549685,1.2519429922103882,1.2344441413879397,1.2543389797210691,0.9824696018685914,-0.0088764429092407,8207.240234375,2.41,1.14188,0.75,1.9
2019-07-19,1.2541857957839966,1.2501070976257325,1.2524165758550327,1.2583376643419089,-0.0059210884868761,1.278494541812297,1.2382158110853472,0.0093797615596226,46.09677353763152,1.2531063954035442,1.2507201035817466,1.2565720876057944,1.2472544113794963,1.258958379427592,1.2448681195576987,1.2624240716298425,1.0570094422495018,-0.0030117034912109,8146.490234375,2.41,1.14188,0.75,1.9
2019-07-22,1.2512825727462769,1.2499801516532898,1.2522421138383009,1.2578150649644546,-0.0055729511261537,1.2759057969913543,1.2384240775241788,0.0092086536543709,48.72837740048769,1.2495371103286743,1.2475098371505735,1.2533098459243774,1.2437371015548706,1.255337119102478,1.24170982837677,1.2591098546981812,0.5118617123646558,-0.0005168914794921,8204.1396484375,2.4,1.14188,0.75,1.9
2019-07-23,1.2474894523620603,1.2495648264884949,1.2515109351496485,1.2570502047716847,-0.0055392696220362,1.2732801094867043,1.2384020671032614,0.0092566439083644,46.066903284654856,1.2458997964859009,1.2436250448226929,1.2497642040252686,1.2397606372833252,1.2520389556884766,1.2374858856201172,1.2559033632278442,-1.5407944299526453,0.0062865018844602,8251.400390625,2.4,1.14188,0.75,1.9
2019-07-24,1.243904948234558,1.2493695616722107,1.2503407833165576,1.2560764820652308,-0.0057356987486731,1.2716304696270595,1.2375354253581394,0.0097145693642752,48.07043501206272,1.2463266054789226,1.2405246098836265,1.2497069438298545,1.2371442715326946,1.2555089394251506,1.2313422759373984,1.2588892777760825,-1.621245845061595,0.0004332065582275,8321.5,2.4,1.14188,0.75,1.9
2019-07-25,1.2485953569412231,1.2491477966308593,1.2500722561818909,1.2555223246486376,-0.0054500684667468,1.2691539764660154,1.2378873347980228,0.0095354999814714,47.797027651133874,1.248973369598389,1.2461472749710083,1.2514214515686035,1.2436991930007937,1.254247546195984,1.240873098373413,1.2566956281661987,-1.7735121776403229,-0.0055904388427734,8238.5400390625,2.4,1.14188,0.75,1.9
2019-07-26,1.2453454732894895,1.2484475255012513,1.2493450588138288,1.2547684838072193,-0.0054234249933904,1.2669115645356837,1.237889446549827,0.0097239698682512,43.27281389068919,1.2430243094762166,1.2400980393091836,1.2482717434565225,1.2348506053288777,1.2511980136235554,1.2319243351618447,1.2564454476038611,-2.965454176099968,-0.0059370994567873,8330.2099609375,2.4,1.14188,0.75,1.9
2019-07-29,1.2376697063446045,1.246494746208191,1.2475488507416406,1.2535019076988774,-0.0059530569572368,1.264390364679974,1.2372321810391729,0.0108180471829005,32.20679572209707,1.2325525681177776,1.226715048154195,1.243507226308187,1.2157603899637857,1.2493447462717695,1.2099228700002032,1.260299404462179,-2.87982931015241,-0.0098197460174558,8293.330078125,2.4,1.14188,0.75,1.9
2019-07-30,1.2217471599578855,1.2434895157814023,1.243579359851832,1.2511497041625077,-0.0075703443106756,1.2661050831901497,1.2312459433448844,0.0121019312313624,27.02381494882465,1.218623161315918,1.2152304649353027,1.225139856338501,1.2087137699127195,1.2285325527191162,1.2053210735321045,1.2350492477416992,-3.0585554581409764,-0.0221577882766725,8273.6103515625,2.39,1.14188,0.75,1.9
2019-07-31,1.2161602973937988,1.2409852504730223,1.239361042550596,1.2485578962537145,-0.0091968537031184,1.2684037671071753,1.2245806231516134,0.0120005777903965,29.26560609260908,1.2185224294662476,1.2123651504516602,1.2223175764083862,1.2085700035095217,1.2284748554229736,1.202412724494934,1.2322700023651123,-1.7440726053027886,-0.0324350595474243,8175.419921875,2.4,1.14188,0.75,1.9
2019-08-01,1.215376853942871,1.2381757616996765,1.235671167380177,1.246100041267726,-0.010428873887549,1.269553585254095,1.2191411779294987,0.0121799537113734,26.151893969290924,1.213012933731079,1.210560321807861,1.217829465866089,1.2057437896728511,1.2202820777893069,1.2032911777496336,1.2250986099243169,-4.733358767049817,-0.0299686193466184,8111.1201171875,2.14,1.14188,0.75,1.9
2019-08-02,1.2124298810958862,1.2340001702308654,1.2320955848749011,1.2436059553290713,-0.0115103704541699,1.270101022858842,1.2140062449977556,0.0121621063777378,9.17228871285836,1.2120321194330852,1.209572990735372,1.2148890097935996,1.2067161003748577,1.2173481384913127,1.2042569716771443,1.2202050288518271,-5.272827164900687,-0.0252398252487182,8004.06982421875,2.14,1.14188,0.75,1.9
2019-08-05,1.215214490890503,1.230393362045288,1.229498493492686,1.2415028838891773,-0.0120043903964912,1.2701938954706091,1.2101796182279685,0.0115221398217337,14.6516936895257,1.214781641960144,1.2107496261596682,1.219246506690979,1.2062847614288332,1.2232785224914549,1.2022527456283574,1.2277433872222898,-4.190832491904066,-0.0065326690673825,7726.0400390625,2.13,1.14188,0.75,1.9
2019-08-06,1.2158203125,1.227226448059082,1.2273941579553496,1.2396004711936826,-0.0122063132383329,1.2697689663669391,1.2070223081806375,0.0110386610031127,16.89463006624571,1.2170255184173584,1.213079571723938,1.2197662591934204,1.210338830947876,1.2237122058868408,1.2063928842544556,1.2264529466629028,-4.498309953471559,-0.0003399848937988,7833.27001953125,2.13,1.14188,0.75,1.9
2019-08-07,1.2169743776321411,1.2245333909988405,1.2257911148287022,1.237924464263198,-0.0121333494344959,1.26951504966104,1.2043879030100109,0.0109366944858005,20.341030232692475,1.2161129713058472,1.213085412979126,1.2200019359588623,1.2091964483261108,1.2230294942855835,1.2061688899993896,1.2269184589385986,-7.058130724845554,0.00159752368927,7862.830078125,2.12,1.14188,0.75,1.9
2019-08-08,1.2143291234970093,1.221106767654419,1.2240277315469033,1.2361766612434806,-0.0121489296965773,1.268498906011731,1.2017556582735467,0.0106886710439409,10.48200390442409,1.2141425609588623,1.2099615335464478,1.2185101509094238,1.2055939435958862,1.2226911783218384,1.2014129161834717,1.2270587682724,-5.992209594755136,0.001899242401123,8039.16015625,2.12,1.14188,0.75,1.9
2019-08-09,1.2143733501434326,1.2180095553398131,1.2225424421002151,1.2345616011619955,-0.0120191590617801,1.2667953532548877,1.1996617275861765,0.0107326507568359,11.429071939049765,1.2116264899571736,1.2084813515345254,1.2175184885660806,1.2025893529256184,1.2206636269887288,1.1994442145029702,1.2265556255976358,-3.523665497805406,-0.0008411407470703,7959.14013671875,2.12,1.14188,0.75,1.9
2019-08-12,1.2021976709365845,1.2144623517990112,1.2194124773058106,1.2321642729971505,-0.0127517956913396,1.2647810015929388,1.1961760964142631,0.0109614474432808,10.277214875569696,1.204729477564494,1.1993912061055505,1.207535942395528,1.196584741274516,1.2128742138544717,1.1912464698155725,1.215680678685506,-2.8005093848962144,-0.0136226415634155,7863.41015625,2.12,1.14188,0.75,1.9
