,epochs,batch_size,learning_rate,units,units2,activation1,activation2,mse,rmse,mae
1046,100,32,0.001,64,64,relu,tanh,3.072809953403964e-06,0.0017529432259499919,0.001441319371607321
154,50,16,0.01,64,64,relu,sigmoid,3.074646933262722e-06,0.0017534671178162202,0.0013877518313577385
348,50,32,0.01,16,64,tanh,relu,3.078222870337733e-06,0.0017544864976219488,0.0012923069909929197
316,50,32,0.001,64,64,relu,sigmoid,3.0804847763681335e-06,0.0017551309855301778,0.0014634538595726218
566,50,64,0.001,64,64,tanh,tanh,3.0808805307208063e-06,0.0017552437240226232,0.0013058151793546423
132,50,16,0.01,32,64,tanh,relu,3.0826703376345907e-06,0.0017557534956919752,0.0013843033932209555
1279,100,64,0.001,64,32,relu,sigmoid,3.0926052177539474e-06,0.001758580455297382,0.0013932483008657686
136,50,16,0.01,64,16,relu,sigmoid,3.0951037108062216e-06,0.001759290683999157,0.0014903006811039872
637,50,64,0.01,64,32,tanh,sigmoid,3.1050885499157913e-06,0.0017621261447228434,0.0013912231146293971
973,100,32,0.001,16,16,relu,sigmoid,3.108615109311487e-06,0.001763126515401401,0.0013630350272580344
1124,100,32,0.01,64,32,tanh,tanh,3.109420025028873e-06,0.0017633547643707075,0.0013451965668991124
1362,100,64,0.01,64,32,sigmoid,relu,3.110491661710319e-06,0.0017636586012350346,0.0013454093180451075
315,50,32,0.001,64,64,relu,relu,3.115428908255406e-06,0.0017650577634330854,0.0015153252068388502
741,100,16,0.001,16,32,sigmoid,relu,3.1158994712764622e-06,0.0017651910580094331,0.0013607123647301888
1351,100,64,0.01,64,16,relu,sigmoid,3.1205548747981645e-06,0.0017665092342804677,0.0013788079727242574
373,50,32,0.01,32,64,sigmoid,sigmoid,3.1213291118560847e-06,0.0017667283639133903,0.0014004623165647801
1060,100,32,0.01,16,16,tanh,sigmoid,3.124335012510038e-06,0.0017675788560938485,0.0015015091453181126
392,50,32,0.01,64,32,sigmoid,tanh,3.127870292238589e-06,0.0017685786078765595,0.0014259194662128005
582,50,64,0.01,16,32,tanh,relu,3.1333293786930726e-06,0.0017701212892604486,0.001394667298442649
155,50,16,0.01,64,64,relu,tanh,3.136717097472089e-06,0.0017710779478814843,0.0015050033320030047
1132,100,32,0.01,64,64,tanh,sigmoid,3.1516474684869443e-06,0.0017752879959282506,0.001411584866754016
569,50,64,0.01,16,16,relu,tanh,3.1523069555928293e-06,0.0017754737270916823,0.0014837886637626611
1130,100,32,0.01,64,64,sigmoid,tanh,3.1557625077992747e-06,0.0017764465958196645,0.0014229066824662517
795,100,16,0.001,64,32,sigmoid,relu,3.157069854650482e-06,0.001776814524549617,0.001360291443120766
643,50,64,0.01,64,64,sigmoid,sigmoid,3.170646168055288e-06,0.001780630834298701,0.0014381591434956108
1114,100,32,0.01,64,16,tanh,sigmoid,3.1743078519132337e-06,0.0017816587360976943,0.0014433434622096646
596,50,64,0.01,32,16,relu,tanh,3.177658199139126e-06,0.0017825987207274459,0.0013055710744266224
1049,100,32,0.001,64,64,sigmoid,tanh,3.1797703979599697e-06,0.0017831910716353337,0.0014158643199818873
631,50,64,0.01,64,32,relu,sigmoid,3.1829018616616394e-06,0.0017840689060856477,0.001512447314288949
1113,100,32,0.01,64,16,tanh,relu,3.1886799907968802e-06,0.0017856875400799773,0.0013913022683593637
167,50,16,0.1,16,16,sigmoid,tanh,3.190116921680401e-06,0.0017860898414358672,0.0014807743064991629
1028,100,32,0.001,64,16,relu,tanh,3.1908628331053806e-06,0.0017862986405149002,0.0014951282660441965
1126,100,32,0.01,64,64,relu,sigmoid,3.1916404836590387e-06,0.0017865162981789554,0.001488400210654753
377,50,32,0.01,32,64,tanh,tanh,3.200878441536632e-06,0.0017890998970254935,0.0014359868042861088
1337,100,64,0.01,32,32,sigmoid,tanh,3.201161390314509e-06,0.0017891789710128244,0.001449018951322796
113,50,16,0.01,32,16,sigmoid,tanh,3.2024310368736844e-06,0.0017895337484589902,0.0014155910758512804
366,50,32,0.01,32,32,tanh,relu,3.210091911218569e-06,0.0017916729364531264,0.0013179046382201629
1140,100,32,0.1,16,16,tanh,relu,3.2322113065368705e-06,0.0017978351722382313,0.0015127167586675742
138,50,16,0.01,64,16,sigmoid,relu,3.2340550513731296e-06,0.0017983478671750718,0.0013864678298787236
860,100,16,0.01,32,64,sigmoid,tanh,3.236863461698272e-06,0.0017991285283987556,0.001449793937555124
297,50,32,0.001,64,16,relu,relu,3.24235776781446e-06,0.0018006548163972073,0.001420283606415247
977,100,32,0.001,16,16,sigmoid,tanh,3.243934121280978e-06,0.0018010924799357134,0.0015435212200733091
834,100,16,0.01,16,64,tanh,relu,3.246233268962501e-06,0.0018017306316324038,0.0015547008597882413
593,50,64,0.01,16,64,tanh,tanh,3.258285776992702e-06,0.001805072235948662,0.0015120376054447062
1089,100,32,0.01,32,32,relu,relu,3.2590431503323318e-06,0.0018052820140721315,0.001430404012804278
330,50,32,0.01,16,16,tanh,relu,3.259779198412796e-06,0.0018054858621470277,0.0015023586113523414
880,100,16,0.01,64,32,tanh,sigmoid,3.2607683716809687e-06,0.001805759776847676,0.0014952941030740249
1138,100,32,0.1,16,16,sigmoid,sigmoid,3.2629276761360468e-06,0.0018063575715057212,0.0015213694700443653
822,100,16,0.01,16,32,sigmoid,relu,3.2631324148544693e-06,0.001806414242319427,0.001533602165574193
395,50,32,0.01,64,32,tanh,tanh,3.2639416949909693e-06,0.0018066382302472648,0.001480811359909165
118,50,16,0.01,32,32,relu,sigmoid,3.2670981259071607e-06,0.001807511583892939,0.0015746643372916834
883,100,16,0.01,64,64,relu,sigmoid,3.2676609743865356e-06,0.0018076672742478178,0.0015391858545434707
436,50,32,0.1,32,16,sigmoid,sigmoid,3.2998843154921574e-06,0.001816558371066605,0.0014622961007749397
978,100,32,0.001,16,16,tanh,relu,3.3032264679884556e-06,0.0018174780515836926,0.001333526747518009
150,50,16,0.01,64,32,tanh,relu,3.305213258239706e-06,0.0018180245483050293,0.0014670767715989146
304,50,32,0.001,64,16,tanh,sigmoid,3.3104590288017145e-06,0.0018194666880164952,0.0015615428261484567
24,50,16,0.001,16,64,tanh,relu,3.314059173373868e-06,0.001820455759795845,0.0013740929350402199
633,50,64,0.01,64,32,sigmoid,relu,3.3146876714800276e-06,0.001820628372699939,0.001481542147799029
1002,100,32,0.001,32,16,sigmoid,relu,3.323891413289719e-06,0.0018231542483535831,0.0014201945570121105
829,100,16,0.01,16,64,relu,sigmoid,3.3307829561667604e-06,0.0018250432751490471,0.0015792918874338242
6,50,16,0.001,16,16,tanh,relu,3.3338585672014606e-06,0.0018258856939034986,0.0014099115538725039
399,50,32,0.01,64,64,sigmoid,relu,3.345742808617174e-06,0.001829137175997791,0.0014289430198086899
663,50,64,0.1,16,32,tanh,relu,3.349397730142155e-06,0.0018301359867895486,0.0013670455256459702
160,50,16,0.01,64,64,tanh,sigmoid,3.349990048105303e-06,0.0018302978031198374,0.0013982160919931888
578,50,64,0.01,16,32,relu,tanh,3.350214547114568e-06,0.0018303591306392765,0.0015753773036452042
1072,100,32,0.01,16,64,relu,sigmoid,3.354399308753983e-06,0.0018315019270407507,0.001420076380062049
718,50,64,0.1,64,32,tanh,sigmoid,3.3579010909960332e-06,0.0018324576641756375,0.0015905649823993668
375,50,32,0.01,32,64,tanh,relu,3.360282388433246e-06,0.0018331073041241328,0.001600094084433546
858,100,16,0.01,32,64,sigmoid,relu,3.3613111324676673e-06,0.001833387883800825,0.0015884815527248167
396,50,32,0.01,64,64,relu,relu,3.366391510499192e-06,0.0018347728770883856,0.001439906807966414
864,100,16,0.01,64,16,relu,relu,3.367746755455582e-06,0.0018351421621922324,0.0014686594848716745
10,50,16,0.001,16,32,relu,sigmoid,3.371692906905391e-06,0.0018362170097527665,0.0015397589643801988
16,50,16,0.001,16,32,tanh,sigmoid,3.3718092265229512e-06,0.001836248683191618,0.001579245101530151
1008,100,32,0.001,32,32,relu,relu,3.3737989138545482e-06,0.0018367903837549205,0.0014385211689487336
384,50,32,0.01,64,16,tanh,relu,3.3779543421930145e-06,0.0018379212013013547,0.0014466147573060277
933,100,16,0.1,32,32,tanh,relu,3.385668850309307e-06,0.0018400187092280631,0.0014422922246809956
1096,100,32,0.01,32,32,tanh,sigmoid,3.386491392141572e-06,0.001840242210183641,0.0015708964752159684
91,50,16,0.01,16,32,relu,sigmoid,3.392100642532439e-06,0.0018417656318143302,0.0013644868938554443
1371,100,64,0.01,64,64,sigmoid,relu,3.4002505040026905e-06,0.0018439768176424264,0.0015272814529257754
1221,100,64,0.001,16,16,tanh,relu,3.4029601917500756e-06,0.0018447114115086067,0.0015374007869921602
19,50,16,0.001,16,64,relu,sigmoid,3.4053179095276874e-06,0.001845350348721805,0.001428541318417322
748,100,16,0.001,16,64,relu,sigmoid,3.407519201137505e-06,0.0018459466950964496,0.0014866645165683917
408,50,32,0.1,16,16,sigmoid,relu,3.4079515157777395e-06,0.001846063789736893,0.0014593245082051795
1006,100,32,0.001,32,16,tanh,sigmoid,3.4092376239883033e-06,0.0018464120948445673,0.0014606978737907342
660,50,64,0.1,16,32,sigmoid,relu,3.4120119606964693e-06,0.0018471632198310114,0.0015699385064470005
1106,100,32,0.01,32,64,tanh,tanh,3.4164990613633904e-06,0.0018483774131284418,0.001520992327172988
875,100,16,0.01,64,32,relu,tanh,3.4195527523919755e-06,0.0018492032750327843,0.0016012513770040165
15,50,16,0.001,16,32,tanh,relu,3.422665161552057e-06,0.0018500446377187922,0.0015286313789367781
1025,100,32,0.001,32,64,tanh,tanh,3.4249730677464614e-06,0.0018506682759874772,0.0014838545649832674
1010,100,32,0.001,32,32,relu,tanh,3.4302760956703086e-06,0.001852100455069948,0.0016114011207422835
291,50,32,0.001,32,64,sigmoid,relu,3.4355235606005357e-06,0.0018535165390685176,0.001577505584380388
1058,100,32,0.01,16,16,sigmoid,tanh,3.438443542116976e-06,0.0018543040587015323,0.0014343194474576678
560,50,64,0.001,64,64,relu,tanh,3.440099150586254e-06,0.0018547504281132418,0.0014553749690290763
401,50,32,0.01,64,64,sigmoid,tanh,3.4401856704461077e-06,0.001854773751821528,0.0015704410527906895
825,100,16,0.01,16,32,tanh,relu,3.443062421641538e-06,0.0018555490889872836,0.0016211741062465484
1259,100,64,0.001,32,32,tanh,tanh,3.4456797861035193e-06,0.0018562542353092475,0.0014648939539321517
1030,100,32,0.001,64,16,sigmoid,sigmoid,3.4500444219828277e-06,0.0018574295200579826,0.0015112905695354873
817,100,16,0.01,16,16,tanh,sigmoid,3.4523111036925033e-06,0.001858039586147858,0.0016434986051241675
628,50,64,0.01,64,16,tanh,sigmoid,3.461309009334715e-06,0.0018604593543893172,0.0014976450772511178
1068,100,32,0.01,16,32,tanh,relu,3.462118946338702e-06,0.001860677012901138,0.001411822922383534
32,50,16,0.001,32,16,sigmoid,tanh,3.463850377672688e-06,0.0018611422239239773,0.0014120837299024874
305,50,32,0.001,64,16,tanh,tanh,3.4705466404658917e-06,0.001862940321230364,0.0014507529203684187
755,100,16,0.001,16,64,tanh,tanh,3.475039235418524e-06,0.0018641457119599112,0.0014933581760430234
1390,100,64,0.1,16,32,sigmoid,sigmoid,3.485228337766713e-06,0.001866876626284317,0.0014819108985801082
610,50,64,0.01,32,32,tanh,sigmoid,3.488878609789206e-06,0.0018678540119048935,0.0014294759525128307
105,50,16,0.01,16,64,tanh,relu,3.492133785267921e-06,0.001868725176495442,0.0014629314752598007
1133,100,32,0.01,64,64,tanh,tanh,3.4931764675443234e-06,0.0018690041379152492,0.001546563644216758
143,50,16,0.01,64,16,tanh,tanh,3.4941768127592533e-06,0.0018692717332585045,0.0014892360045750674
44,50,16,0.001,32,32,tanh,tanh,3.4952816738638696e-06,0.0018695672424023345,0.00157102206517918
106,50,16,0.01,16,64,tanh,sigmoid,3.498774243124408e-06,0.0018705010673946189,0.001531416946837131
842,100,16,0.01,32,16,sigmoid,tanh,3.4995631167765775e-06,0.0018707119277902137,0.001646489895794885
783,100,16,0.001,64,16,relu,relu,3.4996650032043703e-06,0.0018707391595848874,0.00153515948111797
417,50,32,0.1,16,32,sigmoid,relu,3.5008664437364945e-06,0.0018710602458864051,0.00154427317467991
1411,100,64,0.1,32,16,tanh,sigmoid,3.502685798406883e-06,0.0018715463655509267,0.0014069994169317434
374,50,32,0.01,32,64,sigmoid,tanh,3.5082745569504417e-06,0.0018730388562308155,0.0015113220864970398
849,100,16,0.01,32,32,sigmoid,relu,3.515621998438163e-06,0.0018749991995833392,0.001670335251246013
827,100,16,0.01,16,32,tanh,tanh,3.5241773144982342e-06,0.0018772792318933894,0.0015961937671985166
840,100,16,0.01,32,16,sigmoid,relu,3.5301946502594995e-06,0.0018788812230312749,0.0016318814577657593
1016,100,32,0.001,32,32,tanh,tanh,3.5371838643604863e-06,0.0018807402437233287,0.0014829475344543504
974,100,32,0.001,16,16,relu,tanh,3.541900272316665e-06,0.0018819936961415851,0.0015418565673628799
137,50,16,0.01,64,16,relu,tanh,3.5550814695064695e-06,0.0018854923679258078,0.0014969657725044227
585,50,64,0.01,16,64,relu,relu,3.5558075621217347e-06,0.0018856849053120552,0.0014733104978997486
28,50,16,0.001,32,16,relu,sigmoid,3.5564752218929497e-06,0.0018858619307608258,0.0015214616664814009
219,50,16,0.1,64,16,sigmoid,relu,3.5630463513674794e-06,0.0018876033352819336,0.0014693104313463973
327,50,32,0.01,16,16,sigmoid,relu,3.563414665792197e-06,0.001887700894154632,0.0015872474259049677
873,100,16,0.01,64,32,relu,relu,3.565529784588996e-06,0.0018882610477868244,0.0016564289980654343
343,50,32,0.01,16,64,relu,sigmoid,3.566999731850984e-06,0.001888650240740986,0.0014970170225339762
410,50,32,0.1,16,16,sigmoid,tanh,3.5780679458281515e-06,0.00189157816275938,0.001515375279644607
607,50,64,0.01,32,32,sigmoid,sigmoid,3.5788895505342454e-06,0.0018917953246940446,0.0015012790505187345
865,100,16,0.01,64,16,relu,sigmoid,3.579578065712632e-06,0.0018919772899568938,0.0017039033445604014
376,50,32,0.01,32,64,tanh,sigmoid,3.58122342940145e-06,0.0018924120664911884,0.0015163967485638916
101,50,16,0.01,16,64,relu,tanh,3.5823510732444305e-06,0.0018927099812819793,0.0014395456333780032
848,100,16,0.01,32,32,relu,tanh,3.5843633929413455e-06,0.0018932415041249611,0.0014798685085584613
1014,100,32,0.001,32,32,tanh,relu,3.5879341182443367e-06,0.0018941842883532574,0.0015158151359078262
1271,100,64,0.001,64,16,relu,tanh,3.5880040977287746e-06,0.0018942027604585457,0.0014968534117392185
824,100,16,0.01,16,32,sigmoid,tanh,3.5995990318757577e-06,0.0018972609287801606,0.0016388743651954154
839,100,16,0.01,32,16,relu,tanh,3.6009039131944066e-06,0.0018976047831923291,0.001632248297015123
738,100,16,0.001,16,32,relu,relu,3.6018867692803636e-06,0.0018978637383332776,0.0016189589790319655
780,100,16,0.001,32,64,tanh,relu,3.6079220954221735e-06,0.0018994531042966483,0.0015074057893232858
406,50,32,0.1,16,16,relu,sigmoid,3.6153110460073166e-06,0.0019013971300092247,0.0015663446170664822
861,100,16,0.01,32,64,tanh,relu,3.622277350717934e-06,0.0019032281394299356,0.0016028011396664683
152,50,16,0.01,64,32,tanh,tanh,3.624915612617285e-06,0.001903921115124596,0.0015490538105368606
836,100,16,0.01,16,64,tanh,tanh,3.6326325999799175e-06,0.0019059466414304252,0.0014933779091110338
994,100,32,0.001,16,64,sigmoid,sigmoid,3.6349914015714e-06,0.0019065653415425866,0.0016305227317155568
1067,100,32,0.01,16,32,sigmoid,tanh,3.636115602955093e-06,0.0019068601424737717,0.0016405189351674353
12,50,16,0.001,16,32,sigmoid,relu,3.6389043651100894e-06,0.0019075912468634597,0.001610118972516491
359,50,32,0.01,32,16,tanh,tanh,3.642530403912413e-06,0.0019085414336378482,0.0015632867025229596
1289,100,64,0.001,64,64,relu,tanh,3.6475756394441344e-06,0.0019098627279058918,0.0015078617362542306
1009,100,32,0.001,32,32,relu,sigmoid,3.6476391667503403e-06,0.0019098793592136495,0.0015971075609363926
184,50,16,0.1,16,64,sigmoid,sigmoid,3.650043622248715e-06,0.0019105087338844372,0.0016496691692894506
979,100,32,0.001,16,16,tanh,sigmoid,3.6516104063008256e-06,0.0019109187335679205,0.0015293994416946074
1349,100,64,0.01,32,64,tanh,tanh,3.6640905305285362e-06,0.00191418142570879,0.0014928063611355645
141,50,16,0.01,64,16,tanh,relu,3.664190219344099e-06,0.001914207465073757,0.001446924402128564
278,50,32,0.001,32,16,tanh,tanh,3.666017238237174e-06,0.0019146846315352235,0.001675838387803593
1264,100,64,0.001,32,64,sigmoid,sigmoid,3.670577423180228e-06,0.0019158751063626845,0.0015694575697359167
999,100,32,0.001,32,16,relu,relu,3.6726321253941322e-06,0.0019164112620714093,0.0014197381671652684
851,100,16,0.01,32,32,sigmoid,tanh,3.6785879939462686e-06,0.0019179645444966568,0.0016469742243091549
22,50,16,0.001,16,64,sigmoid,sigmoid,3.6960674256173176e-06,0.0019225159103677966,0.0015799828478615869
646,50,64,0.01,64,64,tanh,sigmoid,3.699193891681275e-06,0.0019233288568732273,0.001516856471935475
98,50,16,0.01,16,32,tanh,tanh,3.7023708075374987e-06,0.0019241545695545092,0.0014399519271076971
619,50,64,0.01,32,64,tanh,sigmoid,3.7036941940948754e-06,0.001924498426628319,0.001525695697520296
1023,100,32,0.001,32,64,tanh,relu,3.707110891970156e-06,0.0019253859072846035,0.0016293848341983402
145,50,16,0.01,64,32,relu,sigmoid,3.7103865552963964e-06,0.001926236370567329,0.0016122347700172864
673,50,64,0.1,16,64,tanh,sigmoid,3.711716485088642e-06,0.0019265815542272384,0.0014525834683870925
122,50,16,0.01,32,32,sigmoid,tanh,3.7168611008929843e-06,0.0019279162587864092,0.001445865436883322
97,50,16,0.01,16,32,tanh,sigmoid,3.725367803644924e-06,0.0019301211888492712,0.0015381964270913275
48,50,16,0.001,32,64,sigmoid,relu,3.7269896183338486e-06,0.0019305412759984823,0.0015663293131572891
362,50,32,0.01,32,32,relu,tanh,3.730340449026643e-06,0.001931408928483723,0.0016057918533809736
579,50,64,0.01,16,32,sigmoid,relu,3.7338796887820833e-06,0.0019323249438906705,0.0016049883398692854
151,50,16,0.01,64,32,tanh,sigmoid,3.7364344342490295e-06,0.0019329858856828286,0.001481363850846117
116,50,16,0.01,32,16,tanh,tanh,3.739547525170864e-06,0.0019337909724607943,0.0014792168394315588
730,100,16,0.001,16,16,relu,sigmoid,3.752449268250966e-06,0.00193712396821963,0.001567201775850163
1117,100,32,0.01,64,32,relu,sigmoid,3.7544350993559456e-06,0.0019376364724467657,0.0016447584909991277
142,50,16,0.01,64,16,tanh,sigmoid,3.7576556833636477e-06,0.0019384673542166366,0.0015755371496550142
1039,100,32,0.001,64,32,sigmoid,sigmoid,3.7615130607472925e-06,0.0019394620544747176,0.0016398398402230124
387,50,32,0.01,64,32,relu,relu,3.7641906793931957e-06,0.0019401522309842585,0.001517836271795069
1021,100,32,0.001,32,64,sigmoid,sigmoid,3.7663242338056947e-06,0.0019407019951053006,0.0016123015570696387
110,50,16,0.01,32,16,relu,tanh,3.7664945187137435e-06,0.0019407458665971038,0.0016382359718891972
1173,100,32,0.1,32,32,sigmoid,relu,3.7671901874597163e-06,0.0019409250854836506,0.0017226153166235581
1329,100,64,0.01,32,16,tanh,relu,3.7699950135523565e-06,0.0019416474998187382,0.0015948343534631685
878,100,16,0.01,64,32,sigmoid,tanh,3.771511813347652e-06,0.0019420380566167214,0.0016108739226331251
1225,100,64,0.001,16,32,relu,sigmoid,3.7718288742654605e-06,0.0019421196858755798,0.001607291700589375
815,100,16,0.01,16,16,sigmoid,tanh,3.772591415341909e-06,0.0019423159926597704,0.0016609809844273756
624,50,64,0.01,64,16,sigmoid,relu,3.7736558546191643e-06,0.0019425899862346569,0.0016119309880023424
1136,100,32,0.1,16,16,relu,tanh,3.774006107063843e-06,0.0019426801350360906,0.0016221093697488737
1156,100,32,0.1,16,64,sigmoid,sigmoid,3.7740560651215532e-06,0.0019426929930180818,0.0015274322191600356
1088,100,32,0.01,32,16,tanh,tanh,3.774757023285268e-06,0.0019428733935296114,0.0014470362616994935
135,50,16,0.01,64,16,relu,relu,3.777626012574667e-06,0.0019436115899465786,0.0016308118741951197
371,50,32,0.01,32,64,relu,tanh,3.7820605762987336e-06,0.0019447520603662395,0.0015978008175332942
1346,100,64,0.01,32,64,sigmoid,tanh,3.7903167351328734e-06,0.001946873579648374,0.0016278164224462729
115,50,16,0.01,32,16,tanh,sigmoid,3.7927450095771532e-06,0.0019474971141383375,0.001583159627040384
62,50,16,0.001,64,16,tanh,tanh,3.7931000467816476e-06,0.0019475882641825626,0.0014502682421836533
843,100,16,0.01,32,16,tanh,relu,3.7944820000556977e-06,0.0019479430176613734,0.0016801631116966232
830,100,16,0.01,16,64,relu,tanh,3.7966361147318883e-06,0.0019484958595624186,0.0015062466318438536
83,50,16,0.01,16,16,relu,tanh,3.8107194414628094e-06,0.0019521064114086633,0.0015010310525932539
856,100,16,0.01,32,64,relu,sigmoid,3.8126643355724624e-06,0.0019526045005511133,0.0017039744675261114
245,50,32,0.001,16,16,relu,tanh,3.8144232255623673e-06,0.001953054844483986,0.001489709959533188
679,50,64,0.1,32,16,sigmoid,sigmoid,3.818909403786052e-06,0.0019542030098702776,0.0015797378454461396
133,50,16,0.01,32,64,tanh,sigmoid,3.821820172582136e-06,0.001954947613769263,0.001561469488603338
175,50,16,0.1,16,32,sigmoid,sigmoid,3.828264376135164e-06,0.0019565950976467164,0.0016228546689616152
347,50,32,0.01,16,64,sigmoid,tanh,3.830524553701056e-06,0.0019571725916998368,0.0015878790122934607
1001,100,32,0.001,32,16,relu,tanh,3.832626640125571e-06,0.001957709539264079,0.0016473779188219684
161,50,16,0.01,64,64,tanh,tanh,3.833998427792546e-06,0.0019580598631789956,0.001547165240537981
855,100,16,0.01,32,64,relu,relu,3.834453381401555e-06,0.0019581760343241757,0.0016942532915240518
1341,100,64,0.01,32,64,relu,relu,3.837454359212649e-06,0.001958942153105254,0.0016713879690461815
356,50,32,0.01,32,16,sigmoid,tanh,3.83757235660444e-06,0.001958972270504215,0.0016143763265731737
801,100,16,0.001,64,64,relu,relu,3.837911128151683e-06,0.0019590587352480483,0.001480492402197512
826,100,16,0.01,16,32,tanh,sigmoid,3.842042557346229e-06,0.00196011289403091,0.0016789767731690153
1368,100,64,0.01,64,64,relu,relu,3.843407521344554e-06,0.0019604610481579465,0.0014616593159526667
904,100,16,0.1,16,32,sigmoid,sigmoid,3.844283188842921e-06,0.0019606843674704303,0.0016886500792890745
616,50,64,0.01,32,64,sigmoid,sigmoid,3.852679034053591e-06,0.0019628242494053286,0.001627194160602549
666,50,64,0.1,16,64,relu,relu,3.85807367228994e-06,0.001964197971766069,0.0016078756502094348
331,50,32,0.01,16,16,tanh,sigmoid,3.861931381566767e-06,0.001965179732636882,0.0015075413215824116
1402,100,64,0.1,16,64,tanh,sigmoid,3.863045894846312e-06,0.0019654632774097594,0.0015389445586345841
737,100,16,0.001,16,16,tanh,tanh,3.86712317151843e-06,0.001966500234304189,0.001508958337693518
1384,100,64,0.1,16,16,tanh,sigmoid,3.870945801766316e-06,0.001967471931633668,0.0015019552548542745
1278,100,64,0.001,64,32,relu,relu,3.882034110245025e-06,0.0019702878242137682,0.0016036542422731318
983,100,32,0.001,16,32,relu,tanh,3.885861456327157e-06,0.0019712588506655224,0.0016647201502163719
1258,100,64,0.001,32,32,tanh,sigmoid,3.886249534098864e-06,0.001971357282204031,0.0016514777929721254
1031,100,32,0.001,64,16,sigmoid,tanh,3.88687874585183e-06,0.001971516864206804,0.001726710610091022
1376,100,64,0.01,64,64,tanh,tanh,3.889888155110848e-06,0.001972279938322866,0.0016404027629945488
598,50,64,0.01,32,16,sigmoid,sigmoid,3.9023710665270866e-06,0.0019754419927011492,0.001583968519648873
57,50,16,0.001,64,16,sigmoid,relu,3.904420469844693e-06,0.001975960644811706,0.0016763288122389932
66,50,16,0.001,64,32,sigmoid,relu,3.905570997230306e-06,0.0019762517545166927,0.0015497343857528024
661,50,64,0.1,16,32,sigmoid,sigmoid,3.91068592021107e-06,0.001977545428102998,0.001509943604067522
201,50,16,0.1,32,32,sigmoid,relu,3.912735506354993e-06,0.001978063574902231,0.001569857394562632
1142,100,32,0.1,16,16,tanh,tanh,3.915120740106664e-06,0.001978666404451914,0.0016175385011836338
785,100,16,0.001,64,16,relu,tanh,3.9187109223233835e-06,0.001979573419280877,0.001612559427356965
866,100,16,0.01,64,16,relu,tanh,3.922632052843292e-06,0.0019805635695032088,0.0016613333589765964
80,50,16,0.001,64,64,tanh,tanh,3.92405845409973e-06,0.001980923636614933,0.0015898140534926872
1100,100,32,0.01,32,64,relu,tanh,3.925428056864746e-06,0.0019812693044774974,0.00148902239090865
846,100,16,0.01,32,32,relu,relu,3.931454511325987e-06,0.0019827895781766624,0.001602367967936273
321,50,32,0.001,64,64,tanh,relu,3.94222216439961e-06,0.001985503000350191,0.0014959728017252755
782,100,16,0.001,32,64,tanh,tanh,3.949590139152592e-06,0.0019873575770737867,0.0017241599041636212
794,100,16,0.001,64,32,relu,tanh,3.9636481159598e-06,0.0019908912868260285,0.0016477883153514048
837,100,16,0.01,32,16,relu,relu,3.969563243901063e-06,0.0019923762807012796,0.0016107172819356493
1223,100,64,0.001,16,16,tanh,tanh,3.974667651163849e-06,0.0019936568539153997,0.0017239733666442288
124,50,16,0.01,32,32,tanh,sigmoid,3.987544230253032e-06,0.001996883629622175,0.0015968536535805949
435,50,32,0.1,32,16,sigmoid,relu,3.995904386713485e-06,0.001998975834449603,0.0015813266662957493
740,100,16,0.001,16,32,relu,tanh,3.997934564124987e-06,0.0019994835743573857,0.0016429571696006794
302,50,32,0.001,64,16,sigmoid,tanh,4.015488399511703e-06,0.0020038683588279203,0.001601370987602872
939,100,16,0.1,32,64,sigmoid,relu,4.020374404175466e-06,0.0020050871313176057,0.001705732750322351
793,100,16,0.001,64,32,relu,sigmoid,4.026796018911532e-06,0.0020066878229838174,0.0015336844663380589
119,50,16,0.01,32,32,relu,tanh,4.034936061964283e-06,0.0020087150275647074,0.001574689350383185
734,100,16,0.001,16,16,sigmoid,tanh,4.036535753333018e-06,0.0020091131758397827,0.0016057371124749914
258,50,32,0.001,16,32,tanh,relu,4.03859330395749e-06,0.002009625165038866,0.0016706886048724104
1109,100,32,0.01,64,16,relu,tanh,4.038766009680806e-06,0.0020096681342153997,0.0017419841445917065
53,50,16,0.001,32,64,tanh,tanh,4.040014942219082e-06,0.002009978841236664,0.0017547620579135498
615,50,64,0.01,32,64,sigmoid,relu,4.0437770047941274e-06,0.002010914469785855,0.0015632020589672298
838,100,16,0.01,32,16,relu,sigmoid,4.045118781891502e-06,0.0020112480657272246,0.0016679168372983695
77,50,16,0.001,64,64,sigmoid,tanh,4.047126598146402e-06,0.002011747150649505,0.0015836017619892588
427,50,32,0.1,16,64,sigmoid,sigmoid,4.05703139818059e-06,0.0020142073870832145,0.0015024410170172903
69,50,16,0.001,64,32,tanh,relu,4.061894493524991e-06,0.002015414223807352,0.0015802442265088733
267,50,32,0.001,16,64,tanh,relu,4.06334865732393e-06,0.0020157749520529145,0.001740688953658903
577,50,64,0.01,16,32,relu,sigmoid,4.066727504650438e-06,0.002016612879223585,0.0016562069573415785
1227,100,64,0.001,16,32,sigmoid,relu,4.069502078258859e-06,0.0020173006910866953,0.001660727799723835
43,50,16,0.001,32,32,tanh,sigmoid,4.0706526259901996e-06,0.002017585841046224,0.0016086004237679083
844,100,16,0.01,32,16,tanh,sigmoid,4.070796667489368e-06,0.0020176215372287656,0.0016919693258572069
750,100,16,0.001,16,64,sigmoid,relu,4.071937542521263e-06,0.00201790424513188,0.0017288674589004307
